Tanggal,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2022-02-14,45132,9482,35650,0.21,58236,22109,36127,0.38,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11181131.0,9207326.0,565.60%,465.80%,10083716.0,12162485.0,10109346.0,120.60%,100.30%,271.0,1014.0,6955063.0,9184116.0,7658854.0,132.00%,110.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,803675.0,588757.0,70.34%,51.53%,0.20%,0.40%,227248.0,222576.0,79793,917712.0,0,0,0.0,0
2022-02-15,56203,12388,43815,0.22,74938,29060,45878,0.38799999999999996,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11183592.0,9217772.0,565.80%,466.30%,10083716.0,12164946.0,10119792.0,120.60%,100.40%,2461.0,10446.0,6955063.0,9186372.0,7663759.0,132.10%,110.20%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,803880.0,594298.0,70.36%,52.02%,1.20%,1.70%,227248.0,222576.0,79943,939331.0,0,0,0.0,0
2022-02-16,58034,8536,49498,0.147,81880,31866,50014,0.389,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11186270.0,9229567.0,565.90%,466.90%,10083716.0,12167624.0,10131587.0,120.70%,100.50%,2678.0,11795.0,6955063.0,9187614.0,7668359.0,132.10%,110.30%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,805316.0,601493.0,70.49%,52.65%,1.10%,1.50%,227248.0,222576.0,80112,964832.0,0,0,0.0,0
2022-02-17,57003,8189,48814,0.14400000000000002,77504,28622,48882,0.369,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11188668.0,9240293.0,566.00%,467.40%,10083716.0,12170022.0,10142313.0,120.70%,100.60%,2398.0,10726.0,6955063.0,9189974.0,7674018.0,132.10%,110.30%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,805354.0,606560.0,70.49%,53.09%,1.00%,1.30%,227248.0,222576.0,80256,991513.0,0,0,0.0,0
2022-02-18,53128,9453,43675,0.17800000000000002,65665,21918,43747,0.33399999999999996,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11410554.0,9465964.0,577.20%,478.90%,10083716.0,12391908.0,10367984.0,122.90%,102.80%,221886.0,225671.0,6955063.0,9410445.0,7893568.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,806769.0,612681.0,70.61%,53.63%,92.40%,27.20%,227248.0,222576.0,80635,1017409.0,0,0,0.0,0
2022-02-19,50715,8136,42579,0.16,61848,19011,42837,0.307,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11412736.0,9475305.0,577.30%,479.30%,10083716.0,12394090.0,10377325.0,122.90%,102.90%,2182.0,9341.0,6955063.0,9411191.0,7897435.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,808205.0,618155.0,70.74%,54.11%,1.10%,1.20%,227248.0,222576.0,81107,1042718.0,0,0,0.0,0
2022-02-20,42099,5358,36741,0.127,50722,13463,37259,0.265,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11413424.0,9476162.0,577.40%,479.40%,10083716.0,12394778.0,10378182.0,122.90%,102.90%,688.0,857.0,6955063.0,9411710.0,7897438.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,808374.0,619009.0,70.75%,54.18%,0.40%,0.20%,227248.0,222576.0,81589,1059057.0,0,0,0.0,0
2022-02-21,41144,5208,35936,0.127,51431,14580,36851,0.28300000000000003,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11413681.0,9476348.0,577.40%,479.40%,10083716.0,12395035.0,10378368.0,122.90%,102.90%,257.0,186.0,6955063.0,9411555.0,7897136.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,808786.0,619497.0,70.79%,54.22%,0.40%,0.10%,227248.0,222576.0,81699,1064825.0,0,0,0.0,0
2022-02-22,53089,7295,45794,0.13699999999999998,65301,19341,45960,0.29600000000000004,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11415389.0,9484594.0,577.50%,479.80%,10083716.0,12396743.0,10386614.0,122.90%,103.00%,1708.0,8246.0,6955063.0,9412684.0,7901630.0,135.30%,113.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,809365.0,623249.0,70.84%,54.55%,1.10%,1.50%,227248.0,222576.0,82017,1085943.0,0,0,0.0,0
2022-02-23,42656,6855,35801,0.161,52020,15598,36422,0.3,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11418089.0,9494029.0,577.60%,480.30%,10083716.0,12399443.0,10396049.0,123.00%,103.10%,2700.0,9435.0,6955063.0,9415384.0,7907224.0,135.40%,113.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,809365.0,627090.0,70.84%,54.89%,1.70%,1.90%,227248.0,222576.0,82753,1110760.0,0,0,0.0,0
2022-02-24,40395,4524,35871,0.11199999999999999,51789,15838,35951,0.306,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11420156.0,9502201.0,577.70%,480.70%,10083716.0,12401510.0,10404221.0,123.00%,103.20%,2067.0,8172.0,6955063.0,9417332.0,7912553.0,135.40%,113.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,809484.0,629933.0,70.85%,55.14%,0.80%,0.90%,227248.0,222576.0,82753,1139110.0,0,0,0.0,0
2022-02-25,40636,4675,35961,0.115,49557,13132,36425,0.265,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11422195.0,9511047.0,577.80%,481.10%,10083716.0,12403549.0,10413067.0,123.00%,103.30%,2039.0,8846.0,6955063.0,9418227.0,7917081.0,135.40%,113.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,810628.0,634251.0,70.95%,55.51%,0.90%,1.20%,227248.0,222576.0,82753,1166785.0,0,0,0.0,0
2022-02-26,36117,3957,32160,0.11,44046,11418,32628,0.259,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11423636.0,9518069.0,577.90%,481.50%,10083716.0,12404990.0,10420089.0,123.00%,103.30%,1441.0,7022.0,6955063.0,9419268.0,7920925.0,135.40%,113.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,811028.0,637429.0,70.99%,55.79%,1.00%,1.40%,227248.0,222576.0,82753,1188726.0,0,0,0.0,0
2022-02-27,33599,7300,26299,0.217,35368,8509,26859,0.24100000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11423657.0,9518084.0,577.90%,481.50%,10083716.0,12405011.0,10420104.0,123.00%,103.30%,21.0,15.0,6955063.0,9419288.0,7920936.0,135.40%,113.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,811029.0,637433.0,70.99%,55.79%,0.00%,0.00%,227248.0,222576.0,82753,1188757.0,0,0,0.0,0
2022-02-28,28529,3634,24895,0.127,32420,7005,25415,0.21600000000000003,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11424109.0,9518712.0,577.90%,481.50%,10083716.0,12405463.0,10420732.0,123.00%,103.30%,452.0,628.0,6955063.0,9419309.0,7920727.0,135.40%,113.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,811460.0,638270.0,71.02%,55.87%,#DIV/0!,#DIV/0!,227248.0,222576.0,82753,1190781.0,0,0,0.0,0
2022-03-01,34276,4196,30080,0.122,39398,8655,30743,0.22,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11425307.0,9522231.0,578.00%,481.70%,10083716.0,12406661.0,10424251.0,123.00%,103.40%,1198.0,3519.0,6955063.0,9420127.0,7923161.0,135.40%,113.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,811840.0,639355.0,71.06%,55.96%,0.40%,0.50%,227248.0,222576.0,82753,1216863.0,0,0,0.0,0
2022-03-02,35101,4669,30432,0.133,40816,9743,31073,0.239,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11425344.0,9522333.0,578.00%,481.70%,10083716.0,12406698.0,10424353.0,123.00%,103.40%,37.0,102.0,6955063.0,9420159.0,7923249.0,135.40%,113.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,811845.0,639369.0,71.06%,55.96%,0.50%,0.20%,227248.0,222576.0,82753,1217108.0,0,0,0.0,0
2022-03-03,29509,3727,25782,0.126,33533,7436,26097,0.222,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11427769.0,9532854.0,578.10%,482.20%,10083716.0,12409123.0,10434874.0,123.10%,103.50%,2425.0,10521.0,6955063.0,9422584.0,7929013.0,135.50%,114.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,811845.0,644126.0,71.06%,56.38%,86.50%,17.60%,227248.0,222576.0,82753,1301352.0,0,0,0.0,0
2022-03-04,27599,3059,24540,0.111,31011,6221,24790,0.201,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11430470.0,9533521.0,578.20%,482.30%,10083716.0,12411824.0,10435541.0,123.10%,103.50%,2701.0,667.0,6955063.0,9424519.0,7929542.0,135.50%,114.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,812611.0,644264.0,71.13%,56.39%,1.70%,0.00%,227248.0,222576.0,82753,1309588.0,0,0,0.0,0
2022-03-05,30686,3669,27017,0.12,34871,7679,27192,0.22,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11432732.0,9539442.0,578.40%,482.60%,10083716.0,12414086.0,10441462.0,123.10%,103.50%,2262.0,5921.0,6955063.0,9426473.0,7932737.0,135.50%,114.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,812919.0,646990.0,71.15%,56.63%,0.50%,2.20%,227248.0,222576.0,82753,1357680.0,0,0,0.0,0
2022-03-06,27104,2693,24411,0.099,30116,5447,24669,0.18100000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11433310.0,9539442.0,578.40%,482.60%,10083716.0,12414664.0,10441462.0,123.10%,103.50%,578.0,0.0,6955063.0,9426946.0,7932231.0,135.50%,114.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,813024.0,647496.0,71.16%,56.67%,0.20%,0.00%,227248.0,222576.0,82753,1381699.0,0,0,0.0,0
2022-03-07,26370,3569,22801,0.135,29966,6364,23602,0.212,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11433562.0,9539442.0,578.40%,482.60%,10083716.0,12414916.0,10441462.0,123.10%,103.50%,252.0,0.0,6955063.0,9427169.0,7932149.0,135.50%,114.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,813053.0,647578.0,71.16%,56.68%,0.30%,0.00%,227248.0,222576.0,82753,1388832.0,0,0,0.0,0
2022-03-08,30159,3872,26287,0.128,33142,6501,26641,0.196,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11435414.0,9541966.0,578.50%,482.70%,10083716.0,12416768.0,10443986.0,123.10%,103.60%,1852.0,2524.0,6955063.0,9428766.0,7933100.0,135.60%,114.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,813308.0,649151.0,71.19%,56.82%,0.80%,0.40%,227248.0,222576.0,82753,1425279.0,0,0,0.0,0
2022-03-09,27247,3546,23701,0.13,30275,5818,24457,0.192,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11436368.0,9548259.0,578.50%,483.00%,10083716.0,12417722.0,10450279.0,123.10%,103.60%,954.0,6293.0,6955063.0,9429356.0,7937490.0,135.60%,114.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,813672.0,651054.0,71.22%,56.98%,0.60%,1.60%,227248.0,222576.0,82753,1457444.0,0,0,0.0,0
2022-03-10,22414,2548,19866,0.114,25764,5373,20391,0.209,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11437311.0,9554503.0,578.60%,483.30%,10083716.0,12418665.0,10456523.0,123.20%,103.70%,943.0,6244.0,6955063.0,9429879.0,7941823.0,135.60%,114.20%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,814092.0,652965.0,71.26%,57.15%,3.90%,4.70%,227248.0,222576.0,82753,1493416.0,0,0,0.0,0
2022-03-11,22022,2105,19917,0.096,25313,4755,20558,0.188,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724920.0,80.30%,73.04%,1976757.0,11441982.0,9558839.0,578.80%,483.60%,10083716.0,12423336.0,10460897.0,123.20%,103.70%,4671.0,4374.0,6955063.0,9434116.0,7944749.0,135.60%,114.20%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,814526.0,654375.0,71.29%,57.28%,1.00%,0.50%,227248.0,222576.0,82753,1514087.0,0,0,0.0,0
2022-03-12,19114,1874,17240,0.098,21238,3993,17245,0.188,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,725012.0,80.30%,73.05%,1976757.0,11444311.0,9563414.0,578.90%,483.80%,10083716.0,12425665.0,10465564.0,123.20%,103.80%,2329.0,4667.0,6955063.0,9435159.0,7947154.0,135.70%,114.30%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,815812.0,656545.0,71.41%,57.47%,1.00%,1.10%,227248.0,222576.0,82753,1542805.0,0,0,0.0,0
2022-03-13,16622,1307,15315,0.079,18677,3106,15571,0.166,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,725649.0,80.30%,73.12%,1976757.0,11446396.0,9576043.0,579.00%,484.40%,10083716.0,12427750.0,10478830.0,123.20%,103.90%,2085.0,13266.0,6955063.0,9437013.0,7959359.0,135.70%,114.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,816043.0,656969.0,71.43%,57.50%,1.10%,2.60%,227248.0,222576.0,82753,1557340.0,0,0,0.0,0
2022-03-14,19683,1571,18112,0.08,21877,3468,18409,0.159,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,725666.0,80.30%,73.12%,1976757.0,11447160.0,9576561.0,579.10%,484.50%,10083716.0,12428514.0,10479365.0,123.30%,103.90%,764.0,535.0,6955063.0,9437727.0,7959794.0,135.70%,114.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,816093.0,657052.0,71.43%,57.51%,0.70%,0.10%,227248.0,222576.0,82753,1561704.0,0,0,0.0,0
2022-03-15,21044,1706,19338,0.081,23383,3951,19432,0.16899999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,725694.0,80.30%,73.12%,1976757.0,11447160.0,9577737.0,579.10%,484.50%,10083716.0,12428514.0,10480569.0,123.30%,103.90%,0.0,1204.0,6955063.0,9437727.0,7960447.0,135.70%,114.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,816093.0,657575.0,71.43%,57.56%,0.00%,0.40%,227248.0,222576.0,82753,1570459.0,0,0,0.0,0
2022-03-16,18493,1583,16910,0.086,20548,3556,16992,0.17300000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,725944.0,80.30%,73.15%,1976757.0,11455390.0,9583606.0,579.50%,484.80%,10083716.0,12436744.0,10486688.0,123.30%,104.00%,8230.0,6119.0,6955063.0,9444307.0,7964220.0,135.80%,114.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,817743.0,659671.0,71.57%,57.74%,4.90%,1.70%,227248.0,222576.0,82753,1631768.0,0,0,0.0,0
2022-03-17,17927,1516,16411,0.085,19700,3088,16612,0.157,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,726088.0,80.30%,73.16%,1976757.0,11458497.0,9588073.0,579.70%,485.00%,10083716.0,12439851.0,10491299.0,123.40%,104.00%,3107.0,4611.0,6955063.0,9447003.0,7967385.0,135.80%,114.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,818154.0,660973.0,71.61%,57.85%,0.80%,0.70%,227248.0,222576.0,82753,1672830.0,0,0,0.0,0
2022-03-18,17820,1485,16335,0.083,19370,2723,16647,0.141,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,726265.0,80.30%,73.18%,1976757.0,11461233.0,9593398.0,579.80%,485.30%,10083716.0,12442587.0,10496801.0,123.40%,104.10%,2736.0,5502.0,6955063.0,9449284.0,7970957.0,135.90%,114.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,818609.0,662726.0,71.65%,58.01%,4.00%,3.60%,227248.0,222576.0,82753,1722221.0,0,0,0.0,0
2022-03-19,16376,1167,15209,0.071,18196,2506,15690,0.138,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,726314.0,80.30%,73.18%,1976757.0,11463269.0,9595568.0,579.90%,485.40%,10083716.0,12444623.0,10499020.0,123.40%,104.10%,2036.0,2219.0,6955063.0,9450909.0,7972259.0,135.90%,114.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,819020.0,663594.0,71.69%,58.08%,0.60%,0.30%,227248.0,222576.0,82753,1738454.0,0,0,0.0,0
2022-03-20,12582,862,11720,0.069,13981,1871,12110,0.134,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,726324.0,80.30%,73.18%,1976757.0,11464493.0,9596069.0,580.00%,485.40%,10083716.0,12445847.0,10499531.0,123.40%,104.10%,1224.0,511.0,6955063.0,9451954.0,7972484.0,135.90%,114.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,819199.0,663870.0,71.70%,58.11%,1.30%,0.30%,227248.0,222576.0,82753,1749757.0,0,0,0.0,0
2022-03-21,14202,1012,13190,0.071,15780,2365,13415,0.15,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,726324.0,80.30%,73.18%,1976757.0,11464493.0,9596411.0,580.00%,485.50%,10083716.0,12445847.0,10499873.0,123.40%,104.10%,0.0,342.0,6955063.0,9451855.0,7971520.0,135.90%,114.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,819298.0,665176.0,71.71%,58.22%,0.00%,0.10%,227248.0,222576.0,82753,1795538.0,0,0,0.0,0
2022-03-22,16299,1235,15064,0.076,18110,2398,15712,0.132,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,797068.0,726960.0,80.31%,73.25%,1976757.0,11469651.0,9616796.0,580.20%,486.50%,10083716.0,12451169.0,10520894.0,123.50%,104.30%,5322.0,21021.0,6955063.0,9456509.0,7987734.0,136.00%,114.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,819802.0,669347.0,71.75%,58.59%,22.00%,39.20%,227248.0,222576.0,82753,1938110.0,0,0,0.0,0
