Tanggal,Jumlah Orang di Test,Orang Positif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Positivity Rate Spesimen Harian,V1 usia_atas,V2 usia_atas,V1 usia_tengah,V2 usia_tengah,V1 usia_muda,V2 usia_muda
2021-06-06,6698.0,1197.0,17.90%,8921.0,1340.0,15.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07,7237.0,755.0,10.40%,12963.0,2629.0,20.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08,11167.0,1376.0,12.30%,15900.0,3553.0,22.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-09,12304.0,2096.0,17.00%,17241.0,3852.0,22.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-10,13142.0,2293.0,17.40%,17606.0,4176.0,23.7%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,13443.0,2455.0,18.30%,17340.0,4560.0,26.3%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-12,11800.0,2769.0,23.50%,16218.0,4455.0,27.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,11671.0,2722.0,23.30%,10133.0,2384.0,23.5%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14,8970.0,1502.0,16.70%,14135.0,4417.0,31.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-15,15269.0,2376.0,15.60%,21531.0,7283.0,33.8%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-16,16499.0,4144.0,25.10%,24032.0,7730.0,32.2%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-17,17368.0,4737.0,27.30%,24183.0,8222.0,34.0%,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18,16797.0,4895.0,29.10%,24029.0,8346.0,34.7%,2644205.0,1345724.0,0.0,0.0,0.0,0.0
2021-06-19,16636.0,5582.0,33.60%,18093.0,7381.0,40.8%,2749208.0,1351050.0,0.0,0.0,0.0,0.0
2021-06-20,15424.0,5014.0,32.50%,15343.0,5018.0,32.7%,2789050.0,1351484.0,0.0,0.0,0.0,0.0
2021-06-21,14462.0,3221.0,22.30%,21086.0,8291.0,39.3%,2804191.0,1351982.0,0.0,0.0,0.0,0.0
2021-06-22,19485.0,4693.0,24.10%,28071.0,11787.0,42.0%,2917358.0,1356385.0,0.0,0.0,0.0,0.0
2021-06-23,20460.0,7505.0,36.70%,26497.0,10898.0,41.1%,2997505.0,1359535.0,0.0,0.0,0.0,0.0
2021-06-24,20155.0,6934.0,34.40%,29196.0,12364.0,42.3%,3157797.0,1363294.0,0.0,0.0,0.0,0.0
2021-06-25,22911.0,9271.0,40.50%,31858.0,14904.0,46.8%,3288442.0,1367060.0,0.0,0.0,0.0,0.0
2021-06-26,24704.0,9394.0,38.00%,28287.0,12832.0,45.4%,3422602.0,1372008.0,0.0,0.0,0.0,0.0
2021-06-27,24295.0,8348.0,34.40%,25003.0,11005.0,44.0%,3482082.0,1375957.0,0.0,0.0,0.0,0.0
2021-06-28,22046.0,7379.0,33.50%,26888.0,12387.0,46.1%,3505132.0,1377641.0,0.0,0.0,0.0,0.0
2021-06-29,22432.0,7680.0,34.20%,28413.0,13307.0,46.8%,3633085.0,1382389.0,0.0,0.0,0.0,0.0
2021-06-30,21394.0,7541.0,35.20%,30353.0,14747.0,48.6%,3765772.0,1384972.0,0.0,0.0,0.0,0.0
2021-07-01,25285.0,9399.0,37.20%,32813.0,15502.0,47.2%,3897692.0,1389577.0,682.0,0.0,0.0,0.0
2021-07-02,24478.0,9702.0,39.60%,34657.0,17056.0,49.2%,4003127.0,1393841.0,1293.0,0.0,0.0,0.0
2021-07-03,24616.0,10485.0,42.60%,33897.0,17509.0,51.7%,4080842.0,1396532.0,1293.0,0.0,0.0,0.0
